"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"SubstanceAdministration","SubstanceAdministration","","","",1,1,"","","","null {[]} {[]}
"SubstanceAdministration.consumable.manufacturedProduct.typeId.displayable","SubstanceAdministration.consumable.manufacturedProduct.typeId.displayable","","","Displayable",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple]]} {[]}
","","Specifies if the identifier is intended for human display and data entry (displayable = true) as opposed to pure machine interoperation (displayable = false).","","","","","","","","","",,,,,"",,,,"II.displayable",0,1,"",""
"SubstanceAdministration.consumable.manufacturedProduct.typeId.root","SubstanceAdministration.consumable.manufacturedProduct.typeId.root","","","Root",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/oid], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/uuid], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/ruid]]} {[]}
","","Identifies the type as an HL7 Registered model","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""2.16.840.1.113883.1.3""/>","","","","",,,,,"",,,,"II.root",0,1,"",""
"SubstanceAdministration.consumable.manufacturedProduct.typeId.extension","SubstanceAdministration.consumable.manufacturedProduct.typeId.extension","","","Extension",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple]]} {[]}
","","A character string as a unique identifier within the scope of the identifier root.","","","","","","","","","",,,,,"",,,,"II.extension",0,1,"",""
"SubstanceAdministration.consumable.manufacturedProduct.templateId","SubstanceAdministration.consumable.manufacturedProduct.templateId","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of a set of template-defined constraints. The value of this attribute provides a unique identifier for the templates in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.templateId",0,*,"",""
"SubstanceAdministration.consumable.manufacturedProduct.classCode","SubstanceAdministration.consumable.manufacturedProduct.classCode","","","",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple]]} {[]}
","","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""MANU""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-RoleClassManufacturedProduct","",,,,"ManufacturedProduct.classCode",0,1,"",""
"SubstanceAdministration.consumable.manufacturedProduct.id","SubstanceAdministration.consumable.manufacturedProduct.id","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ManufacturedProduct.id",0,*,"",""
"SubstanceAdministration.consumable.manufacturedProduct.sdtcIdentifiedBy","SubstanceAdministration.consumable.manufacturedProduct.sdtcIdentifiedBy","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/IdentifiedBy {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ManufacturedProduct.sdtcIdentifiedBy",0,*,"",""
"SubstanceAdministration.consumable.manufacturedProduct.manufacturedLabeledDrug","SubstanceAdministration.consumable.manufacturedProduct.manufacturedLabeledDrug","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/LabeledDrug {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ManufacturedProduct.manufacturedLabeledDrug",0,1,"",""
"SubstanceAdministration.consumable.manufacturedProduct.manufacturedMaterial","SubstanceAdministration.consumable.manufacturedProduct.manufacturedMaterial","","","",1,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Material {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ManufacturedProduct.manufacturedMaterial",0,1,"",""
"SubstanceAdministration.consumable.manufacturedProduct.manufacturerOrganization","SubstanceAdministration.consumable.manufacturedProduct.manufacturerOrganization","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Organization {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ManufacturedProduct.manufacturerOrganization",0,1,"",""
"SubstanceAdministration.subject","SubstanceAdministration.subject","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Subject {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.subject",0,1,"",""
"SubstanceAdministration.specimen","SubstanceAdministration.specimen","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Specimen {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.specimen",0,*,"",""
"SubstanceAdministration.performer","SubstanceAdministration.performer","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Performer2 {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.performer",0,*,"",""
"SubstanceAdministration.author","SubstanceAdministration.author","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Author {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.author",0,*,"",""
"SubstanceAdministration.informant","SubstanceAdministration.informant","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Informant {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.informant",0,*,"",""
"SubstanceAdministration.participant","SubstanceAdministration.participant","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Participant2 {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.participant",0,*,"",""
"SubstanceAdministration.entryRelationship","SubstanceAdministration.entryRelationship","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/EntryRelationship {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship",0,*,"",""
"SubstanceAdministration.reference","SubstanceAdministration.reference","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Reference {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.reference",0,*,"",""
"SubstanceAdministration.precondition","SubstanceAdministration.precondition","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Precondition {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.precondition",0,*,"",""
"SubstanceAdministration.sdtcInFulfillmentOf1","SubstanceAdministration.sdtcInFulfillmentOf1","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/InFulfillmentOf1 {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.sdtcInFulfillmentOf1",0,*,"",""
